0,0.01519838,1.744125,-0.2994298,0.153963,0.9899316,-0.06481316,-0.2815436,0.9244201,-0.4854105
0.0135766140000442,0.01448247,1.745771,-0.2983823,0.1566139,0.9851682,-0.07182494,-0.2813331,0.9249191,-0.4779452
0.0276169270000537,0.01396177,1.748131,-0.2975029,0.1593236,0.9805016,-0.08027869,-0.28081,0.9262031,-0.4688837
0.0414365100000396,0.01346886,1.750827,-0.2965108,0.1626444,0.9761437,-0.08999029,-0.2799752,0.9280456,-0.4586101
0.0551252599999543,0.01306393,1.75376,-0.2955706,0.1660903,0.9716851,-0.1011311,-0.2788644,0.9303869,-0.4476136
0.06930442700002,0.0127957,1.756852,-0.2948365,0.169784,0.9669063,-0.1135686,-0.2771711,0.9335471,-0.4352966
0.0833589060000577,0.01266498,1.760018,-0.2942695,0.1734726,0.9618092,-0.1269191,-0.2751793,0.9372276,-0.4221745
0.0969016139999894,0.0126323,1.763116,-0.2938157,0.1772029,0.9567724,-0.1413078,-0.2729038,0.9414446,-0.408298
0.11102875000006,0.01271293,1.76621,-0.2934403,0.1810784,0.9517392,-0.1567033,-0.2702086,0.9461123,-0.3937896
0.124951301999999,0.01290059,1.769147,-0.2931598,0.1849055,0.9468584,-0.1726861,-0.2671144,0.951116,-0.378765
0.13825276,0.01315105,1.771722,-0.2930162,0.1886475,0.9421639,-0.1893147,-0.2636898,0.9562342,-0.3634259
0.152511771000036,0.0134882,1.773894,-0.2929583,0.1922974,0.9374185,-0.2068238,-0.2598033,0.9615793,-0.3477248
0.16656973900001,0.01391068,1.77567,-0.2930394,0.1957578,0.9327207,-0.2247385,-0.2553938,0.9670997,-0.3319497
0.18045057300003,0.01440295,1.776989,-0.2932111,0.1990888,0.9281386,-0.2430102,-0.2504125,0.9726108,-0.3162224
0.194030833000056,0.01494353,1.777888,-0.2933739,0.2021977,0.9234307,-0.2614493,-0.2451691,0.9785838,-0.3002058
